,query,No,title,link,description,total_text
40,전주여행,42,1박2일 전주 혼자 여행 코스,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=432699551&qb=7KCE7KO87Jes7ZaJ&enc=utf8, 질문하신 전주 여행정보 정리해봤습니다 참고해주세요 전주에서 가볼만한 곳 덕진공원 추천 덕진공원이 전주터미널에서 가장 가까운 곳이에요 산책하기에 좋은 호수공원이에요 덕진공원을 생략하고 곧바로 남부시장과 ,1박2일 전주 혼자 여행 코스 질문하신 전주 여행정보 정리해봤습니다 참고해주세요 전주에서 가볼만한 곳 덕진공원 추천 덕진공원이 전주터미널에서 가장 가까운 곳이에요 산책하기에 좋은 호수공원이에요 덕진공원을 생략하고 곧바로 남부시장과 
41,전주여행,43,"전주여행 갈곳, 전시회 추천",https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=438462586&qb=7KCE7KO87Jes7ZaJ&enc=utf8,제가 이번달 말에 남자친구랑 전주여행을 가는데요 전주한옥마을만 가기엔 그래서 갈만한 곳 공방 전시회같은거 있음 추천부탁드려요 안녕하세요 질문하신 전주여행 관련 답변 드리도록 하겠습니다 전주로 놀러가시나 봅니다 ,"전주여행 갈곳, 전시회 추천제가 이번달 말에 남자친구랑 전주여행을 가는데요 전주한옥마을만 가기엔 그래서 갈만한 곳 공방 전시회같은거 있음 추천부탁드려요 안녕하세요 질문하신 전주여행 관련 답변 드리도록 하겠습니다 전주로 놀러가시나 봅니다 "
42,전주여행,44,전주여행 코스 추천,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=261431923&qb=7KCE7KO87Jes7ZaJ&enc=utf8,안녕하세요 여자친구랑 전주여행을 갈예정인데 숙소를 전주 더클래식호텔로 잡고 1박2일 일정으로 여행을 가게되었습니다 근데 금요일 오후 5시쯤 전주에 도착예정이고 자가차가 없어 이동수단을 대중교통과 택시로 할예정입니다 ,전주여행 코스 추천안녕하세요 여자친구랑 전주여행을 갈예정인데 숙소를 전주 더클래식호텔로 잡고 1박2일 일정으로 여행을 가게되었습니다 근데 금요일 오후 5시쯤 전주에 도착예정이고 자가차가 없어 이동수단을 대중교통과 택시로 할예정입니다 
43,전주여행,45,전주 여행,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=454611584&qb=7KCE7KO87Jes7ZaJ&enc=utf8, 각각 거리가 가까운지 알고싶어요 추석에 여행예정입니다 그외 갈만한곳 추천해주세요 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 ,전주 여행 각각 거리가 가까운지 알고싶어요 추석에 여행예정입니다 그외 갈만한곳 추천해주세요 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 
44,전주여행,46,전주여행 갈만한곳있을까요?,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=467434913&qb=7KCE7KO87Jes7ZaJ&enc=utf8, 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 전주여행코스는 한옥마을에서부터 ,전주여행 갈만한곳있을까요? 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 전주여행코스는 한옥마을에서부터 
45,전주여행,47,전주 여행코스,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=402381652&qb=7KCE7KO87Jes7ZaJ&enc=utf8, 전주여행일정에 질문자님께서 봐둔 곳 모두 반양하기에 시간상 무리가 있을 거 같아 꼭 가고 싶은 곳을 넣어 일정을 만들어 보았습니다 1일차 가운데집 점심 전주한지박물관 관광 전주수목원 관광 오목대 관광 교동다윈 ,전주 여행코스 전주여행일정에 질문자님께서 봐둔 곳 모두 반양하기에 시간상 무리가 있을 거 같아 꼭 가고 싶은 곳을 넣어 일정을 만들어 보았습니다 1일차 가운데집 점심 전주한지박물관 관광 전주수목원 관광 오목대 관광 교동다윈 
46,전주여행,48,전주여행 추천 부탁 드립니다,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=438620129&qb=7KCE7KO87Jes7ZaJ&enc=utf8,2월 12 13일에 전주 여행 할려구 합니다 1박2일 가볼만한곳이랑 맛집 추천 부탁드립니다 감사합니다 전주맛집 여행 전주달봉이 달봉티비 전주여행코스 전주가볼만한곳 여행 인플루언서 전주달봉이입니다 전주여행 ,전주여행 추천 부탁 드립니다2월 12 13일에 전주 여행 할려구 합니다 1박2일 가볼만한곳이랑 맛집 추천 부탁드립니다 감사합니다 전주맛집 여행 전주달봉이 달봉티비 전주여행코스 전주가볼만한곳 여행 인플루언서 전주달봉이입니다 전주여행 
47,전주여행,49,강아지와함께 전주여행 가능한곳ㅜ,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=454069765&qb=7KCE7KO87Jes7ZaJ&enc=utf8,전주여행갈껀데요 강아지 같이 동반할꺼라서요 혹시 강아지같이 갈수있는곳좀 알려주세요 맛집이랑 관광징 반려동물 1등 여행앱 반려생활입니다 하늘이 맑은 가을에 전주 여행을 떠나시는군요 강아지랑 함께 더 좋은 추억 ,강아지와함께 전주여행 가능한곳ㅜ전주여행갈껀데요 강아지 같이 동반할꺼라서요 혹시 강아지같이 갈수있는곳좀 알려주세요 맛집이랑 관광징 반려동물 1등 여행앱 반려생활입니다 하늘이 맑은 가을에 전주 여행을 떠나시는군요 강아지랑 함께 더 좋은 추억 
48,전주여행,50,광주에서 전주 2박3일 여행,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=441966752&qb=7KCE7KO87Jes7ZaJ&enc=utf8, 감사하겠습니다 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 버스터미널에서 내리셔서 ,광주에서 전주 2박3일 여행 감사하겠습니다 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 버스터미널에서 내리셔서 
49,전주여행,51,전주여행코스 좀 짜주세요 ~,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=407277228&qb=7KCE7KO87Jes7ZaJ&enc=utf8, 질문하신 전주 여행일정 관련 답변 드리도록 하겠습니다 친정 어머니와 딸과 다 함께 하는 여행 듣기만 해도 설레네요 아래 세 분께서 모두 즐길 수 있는 여행 일정을 준비해 보았어요 참고해 보시고 여행에 도움 되셨으면 ,전주여행코스 좀 짜주세요 ~ 질문하신 전주 여행일정 관련 답변 드리도록 하겠습니다 친정 어머니와 딸과 다 함께 하는 여행 듣기만 해도 설레네요 아래 세 분께서 모두 즐길 수 있는 여행 일정을 준비해 보았어요 참고해 보시고 여행에 도움 되셨으면 
50,전주여행,52,[추천해주세요] 전주 당일치기 여행,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=441175638&qb=7KCE7KO87Jes7ZaJ&enc=utf8, 추천해주세요 전주 당일치기 여행 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 ,[추천해주세요] 전주 당일치기 여행 추천해주세요 전주 당일치기 여행 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 
51,전주여행,53,전주여행팀조뮤ㅠ,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60203&docId=465427767&qb=7KCE7KO87Jes7ZaJ&enc=utf8,전주여행1박2일가는데가기좋은곳이랑맛집좀알려주세요 안녕하세요 서울지방변호사회 소속으로 지식iN 법률상담을 진행하고 있는 김선용 변호사입니다 알아보는것이 어려우시다면 인스타그램에 전주라고 검색 하셔서 ,전주여행팀조뮤ㅠ전주여행1박2일가는데가기좋은곳이랑맛집좀알려주세요 안녕하세요 서울지방변호사회 소속으로 지식iN 법률상담을 진행하고 있는 김선용 변호사입니다 알아보는것이 어려우시다면 인스타그램에 전주라고 검색 하셔서 
52,전주여행,54,전주 한옥마을 여행준비중입니다,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=475632922&qb=7KCE7KO87Jes7ZaJ&enc=utf8, 대여는 천차만별입니다 기본 금액은 10000원 부터시작합니다 시간과 한복에따라서 가격이다릅니다 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 ,전주 한옥마을 여행준비중입니다 대여는 천차만별입니다 기본 금액은 10000원 부터시작합니다 시간과 한복에따라서 가격이다릅니다 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 
53,전주여행,55,고등학교친구들과 전주여행 당일치기,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=466553507&qb=7KCE7KO87Jes7ZaJ&enc=utf8,지금 고등학교3학년 친구들과 함께 4월달에 전주여행을 당일치기로 갈 예정인데 부모님께 뭐라고 말씀드리면 허락을 받을수 있을까요 고등학교 시절 친구들과의 소중한 추억을 만들기 위해 전주 여행을 다녀오기로 했습니다 전주는 ,고등학교친구들과 전주여행 당일치기지금 고등학교3학년 친구들과 함께 4월달에 전주여행을 당일치기로 갈 예정인데 부모님께 뭐라고 말씀드리면 허락을 받을수 있을까요 고등학교 시절 친구들과의 소중한 추억을 만들기 위해 전주 여행을 다녀오기로 했습니다 전주는 
54,전주여행,56,전주로 휴가갈건데 여행코스 추천해주세요,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=8110301&docId=450793606&qb=7KCE7KO87Jes7ZaJ&enc=utf8, 위의 일정은 참고용으로 제시한 것이며 여행 일정에 따라 조정할 수 있습니다 또한 음식점의 웨이팅 시간은 방문 시간과 요일에 따라 달라질 수 있으니 참고해주세요 즐거운 전주 여행 되시길 바랍니다 ,전주로 휴가갈건데 여행코스 추천해주세요 위의 일정은 참고용으로 제시한 것이며 여행 일정에 따라 조정할 수 있습니다 또한 음식점의 웨이팅 시간은 방문 시간과 요일에 따라 달라질 수 있으니 참고해주세요 즐거운 전주 여행 되시길 바랍니다 
55,전주여행,57,여자2명이서2박3일로 전주여행질문,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=901&docId=228331353&qb=7KCE7KO87Jes7ZaJ&enc=utf8, 2박 3일로 전주를 여행하신다면 다음과 같은 일정을 추천해드립니다 Day 1 전주한옥마을 전통 한옥 건물과 전통 문화를 경험할 수 있는 곳입니다 전주향교 조선시대 교육기관인 향교를 볼 수 있습니다 전주남부시장 전주의 ,여자2명이서2박3일로 전주여행질문 2박 3일로 전주를 여행하신다면 다음과 같은 일정을 추천해드립니다 Day 1 전주한옥마을 전통 한옥 건물과 전통 문화를 경험할 수 있는 곳입니다 전주향교 조선시대 교육기관인 향교를 볼 수 있습니다 전주남부시장 전주의 
56,전주여행,58,전주 여행코스 짜주세요! 많이 급합니다..!,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=430866279&qb=7KCE7KO87Jes7ZaJ&enc=utf8,안녕하세요 가족여행으로 전주에 놀러가려는데요 당장 이번주 금요일에 가는데 어딜갈지 몰라서 숙소는 라한호텔로 잡았고 한옥마을 쪽을 가고 싶은데 별로 걷지 않으면서 카페투어는 아닌 여행코스 짜주실 수 있나요 호캉스로 ,전주 여행코스 짜주세요! 많이 급합니다..!안녕하세요 가족여행으로 전주에 놀러가려는데요 당장 이번주 금요일에 가는데 어딜갈지 몰라서 숙소는 라한호텔로 잡았고 한옥마을 쪽을 가고 싶은데 별로 걷지 않으면서 카페투어는 아닌 여행코스 짜주실 수 있나요 호캉스로 
57,전주여행,59,전주 1박2일 여행,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=444409591&qb=7KCE7KO87Jes7ZaJ&enc=utf8, 대둔산 케이블카 주말에 사람많겠죠 괜찮은 코스 추천해주세요 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 ,전주 1박2일 여행 대둔산 케이블카 주말에 사람많겠죠 괜찮은 코스 추천해주세요 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 
58,전주여행,60,전주 여행코스!!!,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=432706708&qb=7KCE7KO87Jes7ZaJ&enc=utf8, 이미 전주여행을 마치고 복귀하셨을 것 같네요 저희도 지난주에 당일코스로 전주에 다녀왔는데요 주말이라서 그런지 차들도 많고 관광지에는 사람들도 많아서 생각처럼 많이 둘러보지 못해서 아쉽더라고요 최소한 1박2일 ,전주 여행코스!!! 이미 전주여행을 마치고 복귀하셨을 것 같네요 저희도 지난주에 당일코스로 전주에 다녀왔는데요 주말이라서 그런지 차들도 많고 관광지에는 사람들도 많아서 생각처럼 많이 둘러보지 못해서 아쉽더라고요 최소한 1박2일 
